Date,\Cpu\us,\Cpu\si,\Tasks\stopped,\Load\avg,\Tasks\sleeping,\Cpu\hi,\Memory\used,\Cpu\sy,\Cpu\ni,\Cpu\st,\Memory\buffers,\Swap\used,\Swap\free,\Tasks\zombie,\Swap\total,\Memory\total,\User\users,\Uptime\up,\Memory\free,\Load\max,\Cpu\wa,\Load\min,\Cpu\id,\Tasks\running,\Swap\cached,\Tasks\total,
28.12.2014 00:24:14.341,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"7,736,393,728","25,736,249,344",-1,"33,473,691,648",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
28.12.2014 00:25:15.781,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"7,734,296,576","25,739,395,072",-1,"33,473,691,648",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
28.12.2014 00:26:16.566,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"7,733,248,000","25,739,395,072",-1,"33,473,691,648",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
28.12.2014 00:27:17.287,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"7,726,956,544","25,746,735,104",-1,"33,473,691,648",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
28.12.2014 00:28:18.043,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"7,728,005,120","25,745,686,528",-1,"33,473,691,648",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
28.12.2014 00:29:18.799,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"7,721,713,664","25,750,929,408",-1,"33,473,691,648",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
28.12.2014 00:30:19.552,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"7,726,956,544","25,746,735,104",-1,"33,473,691,648",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
28.12.2014 00:31:20.885,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"7,718,567,936","25,755,123,712",-1,"33,473,691,648",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
28.12.2014 00:32:21.930,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"7,723,810,816","25,749,880,832",-1,"33,473,691,648",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
28.12.2014 00:33:22.962,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"7,720,665,088","25,753,026,560",-1,"33,473,691,648",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
28.12.2014 00:34:23.871,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"7,713,325,056","25,759,318,016",-1,"33,473,691,648",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
28.12.2014 00:35:24.599,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"7,713,325,056","25,760,366,592",-1,"33,473,691,648",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
28.12.2014 00:36:25.326,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"7,705,985,024","25,767,706,624",-1,"33,473,691,648",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
28.12.2014 00:37:26.151,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"7,711,227,904","25,761,415,168",-1,"33,473,691,648",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
28.12.2014 00:38:26.879,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"7,703,887,872","25,769,803,776",-1,"33,473,691,648",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
28.12.2014 00:39:27.896,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"7,699,693,568","25,773,998,080",-1,"33,473,691,648",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
28.12.2014 00:40:29.158,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"7,698,644,992","25,773,998,080",-1,"33,473,691,648",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
28.12.2014 00:41:29.886,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"7,694,450,688","25,779,240,960",-1,"33,473,691,648",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
28.12.2014 00:42:30.607,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"7,689,207,808","25,784,483,840",-1,"33,473,691,648",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
28.12.2014 00:43:31.334,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"7,692,353,536","25,780,289,536",-1,"33,473,691,648",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
28.12.2014 00:44:32.078,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"7,686,062,080","25,786,580,992",-1,"33,473,691,648",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
28.12.2014 00:45:32.960,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"7,683,964,928","25,788,678,144",-1,"33,473,691,648",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
28.12.2014 00:46:33.683,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"7,678,722,048","25,794,969,600",-1,"33,473,691,648",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
28.12.2014 00:47:34.412,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"7,673,479,168","25,800,212,480",-1,"33,473,691,648",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
28.12.2014 00:48:35.136,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"7,677,673,472","25,794,969,600",-1,"33,473,691,648",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
28.12.2014 00:49:35.856,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"7,670,333,440","25,802,309,632",-1,"33,473,691,648",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
28.12.2014 00:50:36.579,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"7,675,576,320","25,797,066,752",-1,"33,473,691,648",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
28.12.2014 00:51:37.299,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"7,665,090,560","25,808,601,088",-1,"33,473,691,648",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
28.12.2014 00:52:38.021,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"7,665,090,560","25,807,552,512",-1,"33,473,691,648",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
28.12.2014 00:53:38.767,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"7,667,187,712","25,806,503,936",-1,"33,473,691,648",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
28.12.2014 00:54:39.490,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"7,662,993,408","25,810,698,240",-1,"33,473,691,648",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
28.12.2014 00:55:40.215,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"7,660,896,256","25,812,795,392",-1,"33,473,691,648",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
28.12.2014 00:56:40.940,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"7,653,556,224","25,819,086,848",-1,"33,473,691,648",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
28.12.2014 00:57:41.658,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"7,668,236,288","25,804,406,784",-1,"33,473,691,648",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
28.12.2014 00:58:42.381,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"7,658,799,104","25,814,892,544",-1,"33,473,691,648",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
28.12.2014 00:59:43.109,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"7,759,462,400","25,714,229,248",-1,"33,473,691,648",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
28.12.2014 01:00:44.208,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"7,768,899,584","25,703,743,488",-1,"33,473,691,648",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
28.12.2014 01:01:45.265,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"7,694,450,688","25,778,192,384",-1,"33,473,691,648",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
28.12.2014 01:02:45.981,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"7,695,499,264","25,778,192,384",-1,"33,473,691,648",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
28.12.2014 01:03:47.142,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"7,695,499,264","25,778,192,384",-1,"33,473,691,648",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
28.12.2014 01:04:48.328,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"7,697,596,416","25,775,046,656",-1,"33,473,691,648",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
28.12.2014 01:05:49.050,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"7,699,693,568","25,772,949,504",-1,"33,473,691,648",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
28.12.2014 01:06:49.774,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"7,700,742,144","25,772,949,504",-1,"33,473,691,648",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
28.12.2014 01:07:50.496,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"7,704,936,448","25,768,755,200",-1,"33,473,691,648",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
28.12.2014 01:08:51.223,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"7,703,887,872","25,768,755,200",-1,"33,473,691,648",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
28.12.2014 01:09:52.132,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"7,703,887,872","25,769,803,776",-1,"33,473,691,648",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
28.12.2014 01:10:53.187,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"7,705,985,024","25,767,706,624",-1,"33,473,691,648",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
28.12.2014 01:11:54.073,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"7,699,693,568","25,773,998,080",-1,"33,473,691,648",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
